#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                                 
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                                        
NZ_JAGGLT010000061.1 -                Sodium     RF03071         cm  1        55     167      223     +      no    1     0.44 0.0  53.1  2.4e-05 !   Thermoanaerobacterium butyriciformans strain DSM 101588 Ga0454153_61, whole genome shotgun sequence                                                                   
NZ_LGTC01000001.1    -                Sodium     RF03071         cm  1        55     2932215  2932166 -      no    1     0.48 0.0  52.8  2.8e-05 !   Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933 ctg1, whole genome shotgun sequence                                                                            
NZ_AYZG01000005.1    -                Sodium     RF03071         cm  1        55     33197    33150   -      no    1     0.33 0.0  52.8  2.8e-05 !   Lactobacillus taiwanensis DSM 21401 NODE_9, whole genome shotgun sequence                                                                                             
NZ_FOBL01000001.1    -                Sodium     RF03071         cm  1        55     139818   139772  -      no    1     0.45 0.0  52.8  2.9e-05 !   Alkalibacterium putridalgicola strain DSM 19182, whole genome shotgun sequence                                                                                        
JAHLFT010000076.1    -                Sodium     RF03071         cm  1        55     9661     9711    +      no    1     0.33 0.0  52.8  2.9e-05 !   MAG: Candidatus Lactobacillus pullistercoris isolate F6-686 F6M83__C66739_L32125, whole genome shotgun sequence                                                       
NZ_BFBY01000005.1    -                Sodium     RF03071         cm  1        55     18660    18707   +      no    1     0.33 0.0  52.8  3e-05   !   Lactobacillus rodentium strain DSM 24759 sequence05, whole genome shotgun sequence                                                                                    
NZ_JAFEMV010000001.1 -                Sodium     RF03071         cm  1        55     417171   417216  +      no    1     0.48 0.0  52.7  3.1e-05 !   Desemzia sp. RIT 804 1, whole genome shotgun sequence                                                                                                                 
NZ_JAHLEF010000003.1 -                Sodium     RF03071         cm  1        55     216502   216449  -      no    1     0.41 0.0  52.4  3.7e-05 !   Clostridium sp. CF012 contig00003, whole genome shotgun sequence                                                                                                      
DHGV01000038.1       -                Sodium     RF03071         cm  1        55     26721    26777   +      no    1     0.49 0.0  52.4  3.7e-05 !   MAG TPA_asm: Pelotomaculum sp. UBA4789 UBA4789_contig_22883, whole genome shotgun sequence                                                                            
NZ_PREX01000001.1    -                Sodium     RF03071         cm  1        55     36500    36454   -      no    1     0.45 0.0  52.3  3.9e-05 !   Alkalibacterium sp. MB6 NODE_1_length_217741_cov_105.947, whole genome shotgun sequence                                                                               
NZ_BJUY01000017.1    -                Sodium     RF03071         cm  1        55     34748    34702   -      no    1     0.45 0.0  52.3  3.9e-05 !   Alkalibacterium kapii strain NBRC 103247 sequence17, whole genome shotgun sequence                                                                                    
DBEP01000051.1       -                Sodium     RF03071         cm  1        55     35838    35888   +      no    1     0.49 0.0  52.2  4e-05   !   MAG TPA_asm: Lachnoclostridium sp. UBA903 UBA903_contig_6678, whole genome shotgun sequence                                                                           
LNDB01000007.1       -                Sodium     RF03071         cm  1        55     96969    97022   +      no    1     0.46 0.0  52.1  4.3e-05 !   MAG: Candidatus Dichloromethanomonas elyunquensis isolate RM contig000007, whole genome shotgun sequence                                                              
NZ_FOSJ01000004.1    -                Sodium     RF03071         cm  1        55     9170     9216    +      no    1     0.47 0.0  52.1  4.4e-05 !   Marinilactibacillus piezotolerans strain DSM 16108, whole genome shotgun sequence                                                                                     
NZ_QPJT01000005.1    -                Sodium     RF03071         cm  1        55     241116   241170  +      no    1     0.53 0.0  52.0  4.6e-05 !   Anaerobacterium chartisolvens strain DSM 27016 Ga0244570_105, whole genome shotgun sequence                                                                           
CP060096.1           -                Sodium     RF03071         cm  1        55     1620254  1620202 -      no    1     0.36 0.0  52.0  4.7e-05 !   Thermophilic bacterium 3443-3Ac chromosome, complete genome                                                                                                           
DOTD01000058.1       -                Sodium     RF03071         cm  1        55     2647     2702    +      no    1     0.43 0.0  51.9  4.8e-05 !   MAG TPA_asm: Desulfotomaculum sp. isolate UBA9903 contig_2946, whole genome shotgun sequence                                                                          
DBTX01000084.1       -                Sodium     RF03071         cm  1        55     3760     3816    +      no    1     0.46 0.0  51.9  4.8e-05 !   MAG TPA_asm: Hungateiclostridiaceae bacterium UBA1305 UBA1305_contig_9597, whole genome shotgun sequence                                                              
